0814075419,1024,mm,2000000000,7,500000000,7.473900000,1433665536,273.45,273.45,0,tier2-03.ochep.ou.edu,tier2-04.ochep.ou.edu,,
0814075428,1024,mm,2000000000,8,500000000,7.384075000,1437073408,274.10,274.10,0,tier2-03.ochep.ou.edu,tier2-04.ochep.ou.edu,,
0814075437,1024,mm,2000000000,9,500000000,5.903449000,524288,0.81,0.81,0,tier2-03.ochep.ou.edu,tier2-04.ochep.ou.edu,,
0814075445,1024,mm,2000000000,10,500000000,7.483138000,1446510592,275.90,275.90,0,tier2-03.ochep.ou.edu,tier2-04.ochep.ou.edu,,
0814075455,1024,mm,2500000000,1,500000000,7.174097000,1784676352,340.40,340.40,0,tier2-03.ochep.ou.edu,tier2-04.ochep.ou.edu,,
0814075504,1024,mm,2500000000,2,500000000,8.925404000,1468530688,280.10,280.10,0,0,tier2-03.ochep.ou.edu,tier2-04.ochep.ou.edu,
0814075516,1024,mm,2500000000,3,500000000,8.599205000,1526202368,291.10,291.10,0,0,tier2-03.ochep.ou.edu,tier2-04.ochep.ou.edu,
0814075527,1024,mm,2500000000,4,500000000,9.266765000,1461977088,278.85,278.85,0,0.1,tier2-03.ochep.ou.edu,tier2-04.ochep.ou.edu,
0814075539,1024,mm,2500000000,5,500000000,8.610444000,1473773568,281.10,281.10,0,24,tier2-03.ochep.ou.edu,tier2-04.ochep.ou.edu,
0814075550,1024,mm,2500000000,6,500000000,8.931455000,1482424320,282.75,282.75,0,5,tier2-03.ochep.ou.edu,tier2-04.ochep.ou.edu,
0814075602,1024,mm,2500000000,7,500000000,8.910550000,1449394176,276.45,276.45,0,39,tier2-03.ochep.ou.edu,tier2-04.ochep.ou.edu,
0814075614,1024,mm,2500000000,8,500000000,8.889803000,1464336384,279.30,279.30,0,10,tier2-03.ochep.ou.edu,tier2-04.ochep.ou.edu,
0814075625,1024,mm,2500000000,9,500000000,8.998431000,1438121984,274.30,274.30,0,5,tier2-03.ochep.ou.edu,tier2-04.ochep.ou.edu,
0814075637,1024,mm,2500000000,10,500000000,8.943762000,1456472064,277.80,277.80,0,5,tier2-03.ochep.ou.edu,tier2-04.ochep.ou.edu,
0814075649,1024,mm,500000000,1,500000000,1.855062000,500000000,366.80,366.80,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075653,1024,mm,500000000,2,500000000,3.724742000,500000000,158.95,158.95,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075659,1024,mm,500000000,3,500000000,3.730866000,500000000,158.95,158.95,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075705,1024,mm,500000000,4,500000000,3.617454000,500000000,158.95,158.95,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075711,1024,mm,500000000,5,500000000,2.331307000,500000000,298.02,298.02,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075715,1024,mm,500000000,6,500000000,2.406380000,500000000,298.02,298.02,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075720,1024,mm,500000000,7,500000000,2.329211000,500000000,298.02,298.02,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075724,1024,mm,500000000,8,500000000,2.446309000,500000000,280.49,280.49,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075729,1024,mm,500000000,9,500000000,2.333787000,500000000,298.02,298.02,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075734,1024,mm,500000000,10,500000000,2.103350000,500000000,366.80,366.80,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075738,1024,mm,1000000000,1,500000000,3.328613000,1000000000,381.47,381.47,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075743,1024,mm,1000000000,2,500000000,3.387863000,1000000000,366.80,366.80,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075749,1024,mm,1000000000,3,500000000,3.182221000,786432,1.25,1.25,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075754,1024,mm,1000000000,4,500000000,3.441920000,1000000000,366.80,366.80,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075800,1024,mm,1000000000,5,500000000,3.380038000,1000000000,381.47,381.47,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075805,1024,mm,1000000000,6,500000000,4.189201000,1000000000,288.99,288.99,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075812,1024,mm,1000000000,7,500000000,3.477828000,1000000000,366.80,366.80,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075817,1024,mm,1000000000,8,500000000,3.348701000,1000000000,366.80,366.80,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
